0	953 	99	6596	32.0	26.0
0	953 	99	6596	32.0	26.0


msg->cmd CMD_LIGHT_ON
msg->cmd CMD_LIGHT_ON


msg->cmd CMD_LIGHT_ON
msg->cmd CMD_LIGHT_ON
63	937 	98	6611	31.0	26.0
63	937 	98	6611	31.0	26.0
64	938 	98	6611	31.0	26.0
64	938 	98	6611	31.0	26.0
65	941 	99	6610	31.0	26.0
65	941 	99	6610	31.0	26.0
66	944 	99	6611	31.0	26.0
66	944 	99	6611	31.0	26.0
67	946 	99	6610	31.0	26.0
67	946 	99	6610	31.0	26.0
68	946 	99	6611	31.0	26.0
68	946 	99	6611	31.0	26.0
69	946 	99	6610	31.0	26.0
69	946 	99	6610	31.0	26.0
70	946 	99	6611	31.0	26.0
70	946 	99	6611	31.0	26.0
71	946 	99	6611	31.0	26.0
71	946 	99	6611	31.0	26.0
72	946 	99	6610	31.0	26.0
72	946 	99	6610	31.0	26.0
73	944 	99	6611	31.0	26.0
73	944 	99	6611	31.0	26.0
74	944 	99	6612	31.0	26.0
74	944 	99	6612	31.0	26.0
75	942 	99	6612	31.0	26.0
75	942 	99	6612	31.0	26.0
76	938 	99	6611	31.0	26.0
76	938 	99	6611	31.0	26.0
77	938 	99	6612	31.0	26.0
77	938 	99	6612	31.0	26.0
78	940 	99	6612	31.0	26.0
78	940 	99	6612	31.0	26.0
79	941 	98	6613	31.0	26.0
79	941 	98	6613	31.0	26.0
80	940 	99	6614	31.0	26.0
80	940 	99	6614	31.0	26.0
81	940 	100	6614	31.0	26.0
81	940 	100	6614	31.0	26.0
82	941 	99	6613	31.0	26.0
82	941 	99	6613	31.0	26.0
83	942 	99	6613	31.0	26.0
83	942 	99	6613	31.0	26.0
84	944 	99	6612	31.0	26.0
84	944 	99	6612	31.0	26.0
85	942 	99	6612	31.0	26.0
85	942 	99	6612	31.0	26.0
86	942 	99	6614	31.0	26.0
86	942 	99	6614	31.0	26.0
87	942 	99	6613	31.0	26.0
87	942 	99	6613	31.0	26.0
88	942 	99	6612	31.0	26.0
88	942 	99	6612	31.0	26.0
89	940 	99	6613	31.0	26.0
89	940 	99	6613	31.0	26.0
90	938 	99	6613	31.0	26.0
90	938 	99	6613	31.0	26.0
91	934 	99	6612	31.0	26.0
91	934 	99	6612	31.0	26.0
92	934 	99	6614	31.0	26.0
92	934 	99	6614	31.0	26.0
93	936 	99	6612	31.0	26.0
93	936 	99	6612	31.0	26.0
94	940 	100	6613	31.0	26.0
94	940 	100	6613	31.0	26.0
95	944 	99	6614	31.0	26.0
95	944 	99	6614	31.0	26.0
96	947 	99	6612	31.0	26.0
96	947 	99	6612	31.0	26.0
97	948 	99	6613	32.0	26.0
97	948 	99	6613	32.0	26.0
98	947 	99	6612	32.0	26.0
98	947 	99	6612	32.0	26.0
99	945 	99	6613	31.0	26.0
99	945 	99	6613	31.0	26.0
100	942 	99	6614	31.0	26.0
100	942 	99	6614	31.0	26.0
101	938 	99	6614	31.0	26.0
101	938 	99	6614	31.0	26.0
102	938 	99	6614	31.0	26.0
102	938 	99	6614	31.0	26.0
103	940 	99	6612	31.0	26.0
103	940 	99	6612	31.0	26.0
104	942 	99	6613	31.0	26.0
104	942 	99	6613	31.0	26.0
105	944 	99	6614	31.0	26.0
105	944 	99	6614	31.0	26.0
106	944 	99	6613	31.0	26.0
106	944 	99	6613	31.0	26.0
107	942 	99	6614	31.0	26.0
107	942 	99	6614	31.0	26.0
108	940 	99	6614	31.0	26.0
108	940 	99	6614	31.0	26.0
109	939 	99	6614	31.0	26.0
109	939 	99	6614	31.0	26.0
110	938 	99	6613	31.0	26.0
110	938 	99	6613	31.0	26.0
111	938 	100	6614	31.0	26.0
111	938 	100	6614	31.0	26.0
112	939 	99	6613	31.0	26.0
112	939 	99	6613	31.0	26.0
113	940 	99	6614	31.0	26.0
113	940 	99	6614	31.0	26.0
114	939 	99	6614	31.0	26.0
114	939 	99	6614	31.0	26.0
115	938 	99	6613	31.0	26.0
115	938 	99	6613	31.0	26.0
116	936 	99	6614	31.0	26.0
116	936 	99	6614	31.0	26.0
117	938 	99	6614	31.0	26.0
117	938 	99	6614	31.0	26.0
118	940 	99	6615	31.0	26.0
118	940 	99	6615	31.0	26.0
119	942 	99	6614	31.0	26.0
119	942 	99	6614	31.0	26.0
120	944 	99	6615	31.0	26.0
120	944 	99	6615	31.0	26.0
121	944 	99	6614	31.0	26.0
121	944 	99	6614	31.0	26.0
122	944 	99	6614	31.0	26.0
122	944 	99	6614	31.0	26.0
123	943 	99	6615	31.0	26.0
123	943 	99	6615	31.0	26.0
124	942 	99	6615	31.0	26.0
124	942 	99	6615	31.0	26.0
125	942 	99	6615	31.0	26.0
125	942 	99	6615	31.0	26.0
126	942 	99	6615	31.0	26.0
126	942 	99	6615	31.0	26.0
127	941 	99	6616	31.0	26.0
127	941 	99	6616	31.0	26.0
128	940 	98	6615	31.0	26.0
128	940 	98	6615	31.0	26.0
129	938 	98	6616	31.0	26.0
129	938 	98	6616	31.0	26.0
130	934 	99	6616	31.0	26.0
130	934 	99	6616	31.0	26.0
131	932 	100	6615	31.0	26.0
131	932 	100	6615	31.0	26.0
132	932 	99	6616	31.0	26.0
132	932 	99	6616	31.0	26.0
133	935 	99	6615	31.0	26.0
133	935 	99	6615	31.0	26.0
134	935 	99	6616	31.0	26.0
134	935 	99	6616	31.0	26.0
135	935 	99	6616	31.0	26.0
135	935 	99	6616	31.0	26.0
136	932 	99	6615	31.0	26.0
136	932 	99	6615	31.0	26.0
137	929 	99	6616	31.0	26.0
137	929 	99	6616	31.0	26.0
138	929 	99	6616	31.0	26.0
138	929 	99	6616	31.0	26.0
139	932 	99	6616	31.0	26.0
139	932 	99	6616	31.0	26.0
140	934 	100	6616	31.0	26.0
140	934 	100	6616	31.0	26.0
141	938 	99	6617	31.0	26.0
141	938 	99	6617	31.0	26.0
142	940 	100	6616	31.0	26.0
142	940 	100	6616	31.0	26.0
143	940 	99	6616	31.0	26.0
143	940 	99	6616	31.0	26.0
144	938 	99	6616	31.0	26.0
144	938 	99	6616	31.0	26.0
145	938 	99	6616	31.0	26.0
145	938 	99	6616	31.0	26.0
146	938 	99	6616	31.0	26.0
146	938 	99	6616	31.0	26.0
147	940 	98	6617	31.0	26.0
147	940 	98	6617	31.0	26.0
148	942 	99	6617	31.0	26.0
148	942 	99	6617	31.0	26.0
149	944 	99	6615	31.0	26.0
149	944 	99	6615	31.0	26.0
150	945 	99	6617	31.0	26.0
150	945 	99	6617	31.0	26.0
151	944 	99	6617	31.0	26.0
151	944 	99	6617	31.0	26.0
152	940 	99	6617	31.0	26.0
152	940 	99	6617	31.0	26.0
153	938 	99	6618	31.0	26.0
153	938 	99	6618	31.0	26.0
154	936 	99	6616	31.0	26.0
154	936 	99	6616	31.0	26.0
155	934 	99	6617	31.0	26.0
155	934 	99	6617	31.0	26.0
156	936 	99	6617	31.0	26.0
156	936 	99	6617	31.0	26.0
157	936 	98	6616	31.0	26.0
157	936 	98	6616	31.0	26.0
158	936 	99	6617	31.0	26.0
158	936 	99	6617	31.0	26.0
159	934 	99	6616	31.0	26.0
159	934 	99	6616	31.0	26.0
160	934 	99	6616	31.0	26.0
160	934 	99	6616	31.0	26.0
161	934 	98	6618	31.0	26.0
161	934 	98	6618	31.0	26.0
162	934 	99	6617	31.0	26.0
162	934 	99	6617	31.0	26.0
163	932 	99	6616	31.0	26.0
163	932 	99	6616	31.0	26.0
164	933 	99	6616	31.0	26.0
164	933 	99	6616	31.0	26.0
165	934 	99	6617	31.0	26.0
165	934 	99	6617	31.0	26.0
166	935 	99	6618	31.0	26.0
166	935 	99	6618	31.0	26.0
167	936 	99	6618	31.0	26.0
167	936 	99	6618	31.0	26.0
168	936 	99	6617	31.0	26.0
168	936 	99	6617	31.0	26.0
169	934 	98	6618	31.0	26.0
169	934 	98	6618	31.0	26.0
170	932 	99	6619	31.0	26.0
170	932 	99	6619	31.0	26.0
171	932 	99	6618	31.0	26.0
171	932 	99	6618	31.0	26.0
172	932 	98	6618	31.0	26.0
172	932 	98	6618	31.0	26.0
173	932 	99	6619	31.0	26.0
173	932 	99	6619	31.0	26.0
174	931 	99	6618	31.0	26.0
174	931 	99	6618	31.0	26.0
175	934 	99	6618	31.0	26.0
175	934 	99	6618	31.0	26.0
176	938 	99	6619	31.0	26.0
176	938 	99	6619	31.0	26.0
177	939 	99	6619	31.0	26.0
177	939 	99	6619	31.0	26.0
178	940 	99	6619	31.0	26.0
178	940 	99	6619	31.0	26.0
179	940 	99	6618	31.0	26.0
179	940 	99	6618	31.0	26.0
180	940 	99	6620	31.0	26.0
180	940 	99	6620	31.0	26.0
181	940 	99	6618	31.0	26.0
181	940 	99	6618	31.0	26.0
182	940 	99	6619	31.0	26.0
182	940 	99	6619	31.0	26.0
183	938 	99	6620	31.0	26.0
183	938 	99	6620	31.0	26.0
184	938 	100	6619	31.0	26.0
184	938 	100	6619	31.0	26.0
185	938 	99	6619	31.0	26.0
185	938 	99	6619	31.0	26.0
186	937 	99	6619	31.0	26.0
186	937 	99	6619	31.0	26.0
187	936 	99	6619	31.0	26.0
187	936 	99	6619	31.0	26.0
188	936 	99	6619	31.0	26.0
188	936 	99	6619	31.0	26.0
189	935 	99	6618	31.0	26.0
189	935 	99	6618	31.0	26.0
190	935 	99	6619	31.0	26.0
190	935 	99	6619	31.0	26.0
191	933 	99	6618	31.0	26.0
191	933 	99	6618	31.0	26.0
192	932 	99	6619	31.0	26.0
192	932 	99	6619	31.0	26.0
193	932 	99	6620	31.0	26.0
193	932 	99	6620	31.0	26.0
194	934 	98	6620	31.0	26.0
194	934 	98	6620	31.0	26.0
195	934 	98	6620	31.0	26.0
195	934 	98	6620	31.0	26.0
196	936 	100	6620	31.0	26.0
196	936 	100	6620	31.0	26.0
197	940 	99	6620	31.0	26.0
197	940 	99	6620	31.0	26.0
198	942 	99	6621	31.0	26.0
198	942 	99	6621	31.0	26.0
199	943 	99	6620	31.0	26.0
199	943 	99	6620	31.0	26.0
200	942 	99	6620	31.0	26.0
200	942 	99	6620	31.0	26.0
201	939 	99	6621	31.0	26.0
201	939 	99	6621	31.0	26.0
202	936 	97	6621	31.0	26.0
202	936 	97	6621	31.0	26.0
203	936 	99	6622	31.0	26.0
203	936 	99	6622	31.0	26.0
204	936 	99	6620	31.0	26.0
204	936 	99	6620	31.0	26.0
205	934 	100	6621	31.0	26.0
205	934 	100	6621	31.0	26.0
206	932 	99	6621	31.0	26.0
206	932 	99	6621	31.0	26.0
207	931 	124	6619	31.0	26.0
207	931 	124	6619	31.0	26.0
208	914 	126	6618	30.0	26.0
208	914 	126	6618	30.0	26.0
209	906 	121	6618	30.0	26.0
209	906 	121	6618	30.0	26.0
210	898 	127	6619	30.0	26.0
210	898 	127	6619	30.0	26.0
211	905 	122	6618	30.0	26.0
211	905 	122	6618	30.0	26.0
212	896 	121	6616	30.0	26.0
212	896 	121	6616	30.0	26.0
213	888 	127	6615	29.0	26.0
213	888 	127	6615	29.0	26.0
214	892 	118	6616	29.0	26.0
214	892 	118	6616	29.0	26.0
215	908 	127	6617	30.0	26.0
215	908 	127	6617	30.0	26.0
216	930 	121	6618	31.0	26.0
216	930 	121	6618	31.0	26.0
217	944 	124	6619	31.0	26.0
217	944 	124	6619	31.0	26.0
218	950 	125	6618	32.0	26.0
218	950 	125	6618	32.0	26.0
219	948 	120	6618	32.0	26.0
219	948 	120	6618	32.0	26.0
220	970 	127	6619	32.0	26.0
220	970 	127	6619	32.0	26.0
221	1014 	118	6620	34.0	26.0
221	1014 	118	6620	34.0	26.0
222	1009 	125	6618	33.0	26.0
222	1009 	125	6618	33.0	26.0
223	1047 	125	6618	35.0	26.0
223	1047 	125	6618	35.0	26.0
224	1062 	122	6617	36.0	26.0
224	1062 	122	6617	36.0	26.0
225	1016 	127	6615	34.0	26.0
225	1016 	127	6615	34.0	26.0
226	983 	120	6614	33.0	26.0
226	983 	120	6614	33.0	26.0
227	970 	128	6613	32.0	26.0
227	970 	128	6613	32.0	26.0
228	958 	118	6613	32.0	26.0
228	958 	118	6613	32.0	26.0
229	976 	126	6612	32.0	26.0
229	976 	126	6612	32.0	26.0
230	1025 	118	6612	34.0	26.0
230	1025 	118	6612	34.0	26.0
231	982 	124	6609	33.0	26.0
231	982 	124	6609	33.0	26.0
232	932 	122	6606	31.0	26.0
232	932 	122	6606	31.0	26.0
233	914 	122	6606	30.0	26.0
233	914 	122	6606	30.0	26.0
234	906 	124	6607	30.0	26.0
234	906 	124	6607	30.0	26.0
235	914 	122	6607	30.0	26.0
235	914 	122	6607	30.0	26.0
236	929 	125	6607	31.0	26.0
236	929 	125	6607	31.0	26.0
237	950 	120	6608	32.0	26.0
237	950 	120	6608	32.0	26.0
238	954 	127	6606	32.0	26.0
238	954 	127	6606	32.0	26.0
239	958 	119	6607	32.0	26.0
239	958 	119	6607	32.0	26.0
240	1004 	127	6608	33.0	26.0
240	1004 	127	6608	33.0	26.0
241	992 	118	6609	33.0	26.0
241	992 	118	6609	33.0	26.0
242	1062 	125	6608	35.0	26.0
242	1062 	125	6608	35.0	26.0
243	1132 	119	6607	38.0	26.0
243	1132 	119	6607	38.0	26.0
244	1055 	125	6604	36.0	26.0
244	1055 	125	6604	36.0	26.0
245	992 	124	6604	33.0	26.0
245	992 	124	6604	33.0	26.0
246	1029 	121	6605	34.0	26.0
246	1029 	121	6605	34.0	26.0
247	1044 	125	6606	35.0	26.0
247	1044 	125	6606	35.0	26.0
248	1023 	120	6605	34.0	26.0
248	1023 	120	6605	34.0	26.0
249	1060 	125	6606	35.0	26.0
249	1060 	125	6606	35.0	26.0
250	1037 	118	6605	35.0	26.0
250	1037 	118	6605	35.0	26.0
251	992 	125	6604	33.0	26.0
251	992 	125	6604	33.0	26.0
252	986 	116	6604	33.0	26.0
252	986 	116	6604	33.0	26.0
253	986 	126	6605	33.0	26.0
253	986 	126	6605	33.0	26.0
254	972 	123	6604	32.0	26.0
254	972 	123	6604	32.0	26.0
255	1016 	121	6604	33.0	26.0
255	1016 	121	6604	33.0	26.0
256	1050 	125	6603	35.0	26.0
256	1050 	125	6603	35.0	26.0
257	1058 	118	6603	35.0	26.0
257	1058 	118	6603	35.0	26.0
258	1066 	127	6601	36.0	26.0
258	1066 	127	6601	36.0	26.0
259	1058 	119	6602	35.0	26.0
259	1058 	119	6602	35.0	26.0
260	1010 	123	6601	34.0	26.0
260	1010 	123	6601	34.0	26.0
261	959 	124	6600	32.0	26.0
261	959 	124	6600	32.0	26.0
262	960 	118	6601	32.0	26.0
262	960 	118	6601	32.0	26.0
263	1022 	126	6602	34.0	26.0
263	1022 	126	6602	34.0	26.0
264	1069 	116	6603	35.0	26.0
264	1069 	116	6603	35.0	26.0
265	1068 	124	6600	36.0	26.0
265	1068 	124	6600	36.0	26.0
266	1062 	121	6600	36.0	26.0
266	1062 	121	6600	36.0	26.0
267	1039 	122	6600	35.0	26.0
267	1039 	122	6600	35.0	26.0
268	1032 	125	6599	34.0	26.0
268	1032 	125	6599	34.0	26.0
269	1030 	119	6598	34.0	26.0
269	1030 	119	6598	34.0	26.0
270	1030 	125	6598	34.0	26.0
270	1030 	125	6598	34.0	26.0
271	1009 	117	6598	34.0	26.0
271	1009 	117	6598	34.0	26.0
272	998 	126	6596	33.0	26.0
272	998 	126	6596	33.0	26.0
273	964 	120	6598	32.0	26.0
273	964 	120	6598	32.0	26.0
274	942 	122	6598	31.0	26.0
274	942 	122	6598	31.0	26.0
275	944 	124	6598	31.0	26.0
275	944 	124	6598	31.0	26.0
276	946 	118	6598	32.0	26.0
276	946 	118	6598	32.0	26.0
277	971 	126	6598	32.0	26.0
277	971 	126	6598	32.0	26.0
278	1012 	117	6600	34.0	26.0
278	1012 	117	6600	34.0	26.0
279	975 	124	6598	33.0	26.0
279	975 	124	6598	33.0	26.0
280	955 	123	6595	32.0	26.0
280	955 	123	6595	32.0	26.0
281	952 	120	6595	32.0	26.0
281	952 	120	6595	32.0	26.0
282	942 	127	6592	31.0	26.0
282	942 	127	6592	31.0	26.0
283	928 	117	6593	31.0	26.0
283	928 	117	6593	31.0	26.0
284	912 	123	6593	30.0	26.0
284	912 	123	6593	30.0	26.0
285	900 	124	6595	30.0	26.0
285	900 	124	6595	30.0	26.0
286	894 	120	6596	30.0	26.0
286	894 	120	6596	30.0	26.0
287	894 	126	6595	30.0	26.0
287	894 	126	6595	30.0	26.0
288	918 	117	6597	30.0	26.0
288	918 	117	6597	30.0	26.0
289	970 	125	6597	32.0	26.0
289	970 	125	6597	32.0	26.0
290	978 	121	6597	33.0	26.0
290	978 	121	6597	33.0	26.0
291	956 	123	6598	32.0	26.0
291	956 	123	6598	32.0	26.0
292	932 	125	6597	31.0	26.0
292	932 	125	6597	31.0	26.0
293	936 	120	6598	31.0	26.0
293	936 	120	6598	31.0	26.0
294	942 	126	6598	31.0	26.0
294	942 	126	6598	31.0	26.0
295	928 	120	6597	31.0	26.0
295	928 	120	6597	31.0	26.0
296	915 	128	6597	30.0	26.0
296	915 	128	6597	30.0	26.0
297	906 	119	6597	30.0	26.0
297	906 	119	6597	30.0	26.0
298	902 	127	6597	30.0	26.0
298	902 	127	6597	30.0	26.0
299	918 	118	6596	30.0	26.0
299	918 	118	6596	30.0	26.0
300	956 	128	6597	31.0	26.0
300	956 	128	6597	31.0	26.0
301	1006 	120	6597	33.0	26.0
301	1006 	120	6597	33.0	26.0
302	1025 	126	6597	34.0	26.0
302	1025 	126	6597	34.0	26.0
303	1032 	125	6596	34.0	26.0
303	1032 	125	6596	34.0	26.0
304	1058 	122	6594	35.0	26.0
304	1058 	122	6594	35.0	26.0
305	1080 	128	6596	36.0	26.0
305	1080 	128	6596	36.0	26.0
306	1080 	119	6594	36.0	26.0
306	1080 	119	6594	36.0	26.0
307	1081 	126	6594	36.0	26.0
307	1081 	126	6594	36.0	26.0
308	1085 	119	6594	36.0	26.0
308	1085 	119	6594	36.0	26.0
309	1073 	129	6593	36.0	26.0
309	1073 	129	6593	36.0	26.0
310	1064 	119	6592	36.0	26.0
310	1064 	119	6592	36.0	26.0
311	1068 	125	6592	36.0	26.0
311	1068 	125	6592	36.0	26.0
312	1064 	122	6592	36.0	26.0
312	1064 	122	6592	36.0	26.0
313	1052 	126	6592	35.0	26.0
313	1052 	126	6592	35.0	26.0
314	1036 	122	6592	35.0	26.0
314	1036 	122	6592	35.0	26.0
315	1026 	127	6591	34.0	26.0
315	1026 	127	6591	34.0	26.0
316	1020 	122	6590	34.0	26.0
316	1020 	122	6590	34.0	26.0
317	1022 	127	6590	34.0	26.0
317	1022 	127	6590	34.0	26.0
318	1022 	123	6590	34.0	26.0
318	1022 	123	6590	34.0	26.0
319	1010 	127	6590	34.0	26.0
319	1010 	127	6590	34.0	26.0
320	1012 	122	6589	34.0	26.0
320	1012 	122	6589	34.0	26.0
321	1036 	127	6589	34.0	26.0
321	1036 	127	6589	34.0	26.0
322	1026 	120	6589	34.0	26.0
322	1026 	120	6589	34.0	26.0
323	1011 	129	6588	34.0	26.0
323	1011 	129	6588	34.0	26.0
324	1024 	120	6589	34.0	26.0
324	1024 	120	6589	34.0	26.0
325	1030 	126	6588	34.0	26.0
325	1030 	126	6588	34.0	26.0
326	1018 	119	6588	34.0	26.0
326	1018 	119	6588	34.0	26.0
327	1004 	127	6587	34.0	26.0
327	1004 	127	6587	34.0	26.0
328	992 	120	6589	33.0	26.0
328	992 	120	6589	33.0	26.0
329	983 	128	6587	33.0	26.0
329	983 	128	6587	33.0	26.0
330	984 	123	6588	33.0	26.0
330	984 	123	6588	33.0	26.0
331	988 	126	6587	33.0	26.0
331	988 	126	6587	33.0	26.0
332	1000 	126	6588	33.0	26.0
332	1000 	126	6588	33.0	26.0
333	1000 	120	6587	33.0	26.0
333	1000 	120	6587	33.0	26.0
334	990 	127	6587	33.0	26.0
334	990 	127	6587	33.0	26.0
335	986 	124	6586	33.0	26.0
335	986 	124	6586	33.0	26.0
336	992 	124	6588	33.0	26.0
336	992 	124	6588	33.0	26.0
337	998 	128	6587	33.0	26.0
337	998 	128	6587	33.0	26.0
338	990 	119	6586	33.0	26.0
338	990 	119	6586	33.0	26.0
339	964 	129	6586	32.0	26.0
339	964 	129	6586	32.0	26.0
340	942 	124	6585	31.0	26.0
340	942 	124	6585	31.0	26.0
341	940 	125	6585	31.0	26.0
341	940 	125	6585	31.0	26.0
342	971 	128	6586	32.0	26.0
342	971 	128	6586	32.0	26.0
343	1008 	122	6586	33.0	26.0
343	1008 	122	6586	33.0	26.0
344	1047 	127	6586	35.0	26.0
344	1047 	127	6586	35.0	26.0
345	1072 	123	6587	36.0	26.0
345	1072 	123	6587	36.0	26.0
346	1066 	126	6585	36.0	26.0
346	1066 	126	6585	36.0	26.0
347	1048 	126	6584	35.0	26.0
347	1048 	126	6584	35.0	26.0
348	1023 	124	6583	34.0	26.0
348	1023 	124	6583	34.0	26.0
349	1000 	127	6585	33.0	26.0
349	1000 	127	6585	33.0	26.0
350	996 	123	6583	33.0	26.0
350	996 	123	6583	33.0	26.0
351	1010 	128	6584	34.0	26.0
351	1010 	128	6584	34.0	26.0
352	1014 	122	6584	34.0	26.0
352	1014 	122	6584	34.0	26.0
353	1011 	128	6584	34.0	26.0
353	1011 	128	6584	34.0	26.0
354	1036 	120	6584	34.0	26.0
354	1036 	120	6584	34.0	26.0
355	1052 	127	6584	35.0	26.0
355	1052 	127	6584	35.0	26.0
356	1050 	127	6583	35.0	26.0
356	1050 	127	6583	35.0	26.0
357	1060 	123	6584	35.0	26.0
357	1060 	123	6584	35.0	26.0
358	1066 	127	6585	36.0	26.0
358	1066 	127	6585	36.0	26.0
359	1074 	120	6584	36.0	26.0
359	1074 	120	6584	36.0	26.0
360	1081 	126	6584	36.0	26.0
360	1081 	126	6584	36.0	26.0
361	1080 	127	6583	36.0	26.0
361	1080 	127	6583	36.0	26.0
362	1072 	122	6584	36.0	26.0
362	1072 	122	6584	36.0	26.0
363	1060 	127	6583	35.0	26.0
363	1060 	127	6583	35.0	26.0
364	1062 	126	6584	35.0	26.0
364	1062 	126	6584	35.0	26.0
365	1061 	124	6584	36.0	26.0
365	1061 	124	6584	36.0	26.0
366	1036 	128	6583	35.0	26.0
366	1036 	128	6583	35.0	26.0
367	1013 	121	6581	34.0	26.0
367	1013 	121	6581	34.0	26.0
368	1002 	127	6582	33.0	26.0
368	1002 	127	6582	33.0	26.0
369	992 	123	6583	33.0	26.0
369	992 	123	6583	33.0	26.0
370	987 	127	6582	33.0	26.0
370	987 	127	6582	33.0	26.0
371	982 	127	6582	33.0	26.0
371	982 	127	6582	33.0	26.0
372	980 	124	6582	33.0	26.0
372	980 	124	6582	33.0	26.0
373	988 	127	6581	33.0	26.0
373	988 	127	6581	33.0	26.0
374	1008 	121	6581	33.0	26.0
374	1008 	121	6581	33.0	26.0
375	1023 	127	6580	34.0	26.0
375	1023 	127	6580	34.0	26.0
376	1027 	119	6580	34.0	26.0
376	1027 	119	6580	34.0	26.0
377	1027 	128	6580	34.0	26.0
377	1027 	128	6580	34.0	26.0
378	1028 	122	6580	34.0	26.0
