Rime started with address 186.11
Rime started with address 186.11
MAC ba:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3002.
MAC ba:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3002.
CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26
Starting 'coSensor'
Starting 'coSensor'


Sync 1 addr set to 185.11
Sync 1 addr set to 185.11


Sync 2 addr set to 192.11
Sync 2 addr set to 192.11
Activating CO, CO2 Sensor...
Activating CO, CO2 Sensor...
136	161	162
136	161	162
137	158	162
137	158	162
138	155	161
138	155	161
139	159	160
139	159	160
140	161	160
140	161	160
141	165	160
141	165	160
142	166	161
142	166	161
143	166	161
143	166	161
144	163	161
144	163	161
145	160	161
145	160	161
146	158	161
146	158	161
147	155	160
147	155	160
148	157	161
148	157	161
149	154	160
149	154	160
150	159	160
150	159	160
151	157	159
151	157	159
152	155	158
152	155	158
153	157	157
153	157	157
154	1013	242
154	1013	242
155	159	242
155	159	242
156	158	242
156	158	242
157	160	242
157	160	242
158	157	242
158	157	242
159	158	243
159	158	243
160	154	242
160	154	242
161	156	242
161	156	242
162	158	243
162	158	243
163	157	243
163	157	243
164	155	157
164	155	157
165	154	156
165	154	156
166	153	156
166	153	156
167	153	155
167	153	155
168	153	155
168	153	155
169	152	154
169	152	154
170	148	153
170	148	153
171	152	153
171	152	153
172	148	152
172	148	152
173	149	151
173	149	151
174	150	151
174	150	151
175	151	150
175	151	150
176	149	150
176	149	150
177	149	150
177	149	150
178	150	149
178	150	149
179	150	149
179	150	149
180	150	149
180	150	149
181	150	149
181	150	149
182	150	149
182	150	149
183	152	150
183	152	150
184	153	150
184	153	150
185	152	150
185	152	150
186	154	151
186	154	151
187	150	151
187	150	151
188	152	151
188	152	151
189	149	151
189	149	151
190	152	151
190	152	151
191	149	151
191	149	151
192	150	151
192	150	151
193	147	150
193	147	150
194	147	150
194	147	150
195	147	149
195	147	149
196	149	149
196	149	149
197	149	149
197	149	149
198	149	148
198	149	148
199	148	148
199	148	148
200	149	148
200	149	148
201	147	148
201	147	148
202	148	148
202	148	148
203	150	148
203	150	148
204	149	148
204	149	148
205	147	148
205	147	148
206	143	147
206	143	147
207	146	147
207	146	147
208	145	147
208	145	147
209	147	147
209	147	147
210	148	147
210	148	147
211	149	147
211	149	147
212	147	147
212	147	147
213	148	146
213	148	146
214	148	146
214	148	146
215	149	147
215	149	147
216	146	147
216	146	147
217	147	147
217	147	147
218	144	147
218	144	147
219	146	147
219	146	147
220	146	147
220	146	147
221	143	146
221	143	146
222	143	146
222	143	146
223	144	145
223	144	145
224	147	145
224	147	145
225	147	145
225	147	145
226	144	145
226	144	145
227	144	144
227	144	144
228	146	145
228	146	145
229	144	144
229	144	144
230	147	144
230	147	144
231	148	145
231	148	145
232	150	146
232	150	146
233	150	146
233	150	146
234	153	147
234	153	147
235	149	147
235	149	147
236	153	148
236	153	148
237	149	148
237	149	148
238	147	149
238	147	149
239	149	149
239	149	149
240	149	149
240	149	149
241	148	149
241	148	149
242	148	149
242	148	149
243	147	149
243	147	149
244	147	148
244	147	148
245	148	148
245	148	148
246	148	148
246	148	148
247	146	147
247	146	147
248	146	147
248	146	147
249	146	147
249	146	147
250	143	146
250	143	146
251	147	146
251	147	146
252	150	146
252	150	146
253	149	147
253	149	147
254	149	147
254	149	147
255	150	147
255	150	147
256	148	147
256	148	147
257	149	147
257	149	147
258	149	148
258	149	148
259	149	148
259	149	148
260	147	148
260	147	148
261	152	149
261	152	149
262	146	148
262	146	148
263	147	148
263	147	148
264	144	148
264	144	148
265	145	147
265	145	147
266	146	147
266	146	147
267	147	147
267	147	147
268	146	146
268	146	146
269	148	146
269	148	146
270	149	147
270	149	147
271	148	146
271	148	146
272	147	146
272	147	146
273	149	146
273	149	146
274	149	147
274	149	147
275	150	147
275	150	147
276	149	148
276	149	148
277	147	148
277	147	148
278	150	148
278	150	148
279	147	148
279	147	148
280	147	148
280	147	148
281	148	148
281	148	148
282	145	148
282	145	148
283	147	147
283	147	147
284	147	147
284	147	147
285	149	147
285	149	147
286	150	147
286	150	147
287	144	147
287	144	147
288	146	147
288	146	147
289	148	147
289	148	147
290	146	147
290	146	147
291	146	146
291	146	146
292	148	147
292	148	147
293	146	147
293	146	147
294	146	146
294	146	146
295	146	146
295	146	146
296	148	146
296	148	146
297	143	146
297	143	146
298	149	146
298	149	146
299	145	146
299	145	146
300	143	146
300	143	146
301	146	146
301	146	146
302	146	145
302	146	145
303	149	146
303	149	146
304	148	146
304	148	146
305	148	146
305	148	146
306	146	146
306	146	146
307	147	146
307	147	146
308	146	146
308	146	146
309	143	146
309	143	146
310	141	146
310	141	146
311	26	134
311	26	134
312	235	142
312	235	142
313	288	156
313	288	156
314	87	150
314	87	150
315	901	226
315	901	226
316	1620	373
316	1620	373
317	1620	520
317	1620	520
318	1620	668
318	1620	668
319	1620	815
319	1620	815
320	1620	963
320	1620	963
321	1620	1123
321	1620	1123
322	1621	1261
322	1621	1261
323	-192	1213
323	-192	1213
324	-195	1185
324	-195	1185
325	-193	1076
325	-193	1076
326	-193	894
326	-193	894
327	-194	713
327	-194	713
328	-190	532
328	-190	532
329	-192	351
329	-192	351
330	1620	351
330	1620	351
331	1620	351
331	1620	351
332	1620	351
332	1620	351
333	1620	532
333	1620	532
334	1620	713
334	1620	713
335	-65	726
335	-65	726
336	-193	726
336	-193	726
337	1620	908
337	1620	908
338	1620	1089
338	1620	1089
339	1623	1270
339	1623	1270
340	1620	1270
340	1620	1270
341	1620	1270
341	1620	1270
342	1620	1270
342	1620	1270
343	1621	1270
343	1621	1270
344	1620	1270
344	1620	1270
345	1620	1439
345	1620	1439
346	1621	1620
346	1621	1620


sync 1 msg->cmd CMD_FAN_ON
sync 1 msg->cmd CMD_FAN_ON


sync 2 msg->cmd CMD_FAN_ON
sync 2 msg->cmd CMD_FAN_ON
347	1615	1620
347	1615	1620
348	1621	1620
348	1621	1620
349	1621	1619
349	1621	1619
350	1620	1619
350	1620	1619
351	1620	1619
351	1620	1619
352	1621	1620
352	1621	1620
353	1620	1619
353	1620	1619
354	1620	1619
354	1620	1619
355	1621	1620
355	1621	1620
356	1549	1612
356	1549	1612
357	1621	1613
357	1621	1613
358	1621	1613
358	1621	1613
359	1620	1613
359	1620	1613
360	1593	1610
360	1593	1610
361	1559	1604
361	1559	1604
362	1514	1593
362	1514	1593
363	1483	1580
363	1483	1580
364	1442	1562
364	1442	1562
365	1410	1541
365	1410	1541
366	1374	1523
366	1374	1523
367	1348	1496
367	1348	1496


sync 1 msg->cmd CMD_FAN_OFF
sync 1 msg->cmd CMD_FAN_OFF


sync 2 msg->cmd CMD_FAN_OFF
sync 2 msg->cmd CMD_FAN_OFF
368	1308	1465
368	1308	1465
369	1244	1427
369	1244	1427
370	1193	1387
370	1193	1387
371	1120	1343
371	1120	1343
372	1073	1299
372	1073	1299
373	1015	1252
373	1015	1252
374	974	1205
374	974	1205
375	921	1157
375	921	1157
376	884	1108
376	884	1108
377	835	1056
377	835	1056
378	804	1006
378	804	1006
379	761	958
379	761	958
380	733	912
380	733	912
381	699	869
381	699	869
382	677	830
382	677	830
383	645	793
383	645	793
384	625	758
384	625	758
385	594	725
385	594	725
386	573	694
386	573	694
387	546	665
387	546	665
388	528	638
388	528	638
389	504	612
389	504	612
390	491	588
390	491	588
391	469	565
391	469	565
392	450	542
392	450	542
393	431	521
393	431	521
394	418	500
394	418	500
395	403	481
395	403	481
396	392	463
396	392	463
397	386	447
397	386	447
398	370	431
398	370	431
399	359	416
399	359	416
400	346	402
400	346	402
401	337	389
401	337	389
402	320	376
402	320	376
403	315	364
403	315	364
404	307	353
404	307	353
405	299	343
405	299	343
406	290	332
406	290	332
407	285	322
407	285	322
408	276	313
408	276	313
409	270	304
409	270	304
410	264	296
410	264	296
411	260	288
411	260	288
412	255	282
412	255	282
413	253	275
413	253	275
414	248	270
414	248	270
415	242	264
415	242	264
416	238	259
416	238	259
417	233	253
417	233	253
418	227	249
418	227	249
419	219	243
419	219	243
420	216	239
420	216	239
421	211	234
421	211	234
422	205	229
422	205	229
423	202	224
423	202	224
424	199	219
424	199	219
425	194	214
425	194	214
426	194	210
426	194	210
427	191	205
427	191	205
428	188	201
428	188	201
429	190	199
429	190	199
430	188	196
430	188	196
431	183	193
431	183	193
432	183	191
432	183	191
433	180	189
433	180	189
434	181	187
434	181	187
435	180	185
435	180	185
436	175	183
436	175	183
437	172	182
437	172	182
438	172	180
438	172	180
439	168	178
439	168	178
440	166	176
440	166	176
441	168	174
441	168	174
442	168	173
442	168	173
443	165	171
443	165	171
444	163	169
444	163	169
445	163	168
445	163	168
446	164	166
446	164	166
447	160	165
447	160	165
448	163	164
448	163	164
449	165	164
449	165	164
450	164	164
450	164	164
451	161	163
451	161	163
452	160	162
452	160	162
453	161	162
453	161	162
454	158	161
454	158	161
455	159	161
455	159	161
456	154	160
456	154	160
457	155	160
457	155	160
458	157	159
458	157	159
459	160	158
459	160	158
460	155	158
460	155	158
461	157	157
461	157	157
462	154	157
462	154	157
463	155	156
463	155	156
464	153	155
464	153	155
465	157	155
465	157	155
466	155	155
466	155	155
467	155	155
467	155	155
468	155	155
468	155	155
469	154	155
469	154	155
470	152	154
470	152	154
471	153	154
471	153	154
472	155	154
472	155	154
473	153	154
473	153	154
474	1020	240
474	1020	240
475	153	240
475	153	240
476	152	240
476	152	240
477	155	240
477	155	240
478	152	239
478	152	239
479	155	240
479	155	240
480	155	240
480	155	240
481	155	240
481	155	240
482	150	240
482	150	240
483	150	239
483	150	239
484	150	152
484	150	152
485	150	152
485	150	152
486	149	152
486	149	152
487	149	151
487	149	151
488	150	151
488	150	151
489	150	150
489	150	150
490	153	150
490	153	150
491	151	150
491	151	150
492	149	150
492	149	150
493	149	150
493	149	150
494	148	149
494	148	149
495	149	149
495	149	149
496	147	149
496	147	149
497	149	149
497	149	149
498	148	149
498	148	149
499	147	149
499	147	149
500	149	148
500	149	148
501	150	148
501	150	148
502	147	148
502	147	148
503	147	148
503	147	148
504	148	148
504	148	148
505	149	148
505	149	148
506	150	148
506	150	148
507	150	148
507	150	148
508	149	148
508	149	148
509	146	148
509	146	148
510	146	148
510	146	148
511	149	148
511	149	148
512	147	148
512	147	148
513	149	148
513	149	148
514	149	148
514	149	148
515	149	148
515	149	148
516	151	148
516	151	148
517	149	148
517	149	148
518	149	148
518	149	148
519	152	149
519	152	149
520	150	149
520	150	149
521	150	149
521	150	149
522	153	150
522	153	150
523	152	150
523	152	150
524	148	150
524	148	150
525	148	150
525	148	150
526	147	149
526	147	149
527	148	149
527	148	149
528	147	149
528	147	149
529	144	148
529	144	148
530	148	148
530	148	148
531	144	147
531	144	147
532	147	147
532	147	147
533	147	146
533	147	146
534	152	147
534	152	147
535	150	147
535	150	147
536	153	148
536	153	148
537	148	148
537	148	148
538	152	148
538	152	148
539	147	148
539	147	148
540	148	148
540	148	148
541	152	149
541	152	149
542	153	150
542	153	150
543	157	151
543	157	151
544	150	151
544	150	151
545	152	151
545	152	151
546	149	150
546	149	150
547	149	150
547	149	150
548	148	150
548	148	150
549	147	150
549	147	150
550	148	150
550	148	150
551	147	150
551	147	150
552	148	149
552	148	149
553	148	148
553	148	148
554	152	148
554	152	148
555	152	148
555	152	148
556	150	148
556	150	148
557	152	149
557	152	149
558	152	149
558	152	149
559	152	150
559	152	150
560	148	150
560	148	150
561	149	150
561	149	150
562	152	150
562	152	150
563	152	151
563	152	151
564	148	150
564	148	150
565	148	150
565	148	150
566	148	150
566	148	150
567	148	149
567	148	149
568	146	149
568	146	149
569	148	148
569	148	148
570	149	148
570	149	148
571	149	148
571	149	148
572	152	148
572	152	148
573	150	148
573	150	148
574	149	148
574	149	148
575	149	148
575	149	148
576	150	149
576	150	149
577	152	149
577	152	149
578	154	150
578	154	150
579	152	150
579	152	150
580	153	151
580	153	151
581	149	151
581	149	151
582	152	151
582	152	151
583	147	150
583	147	150
584	147	150
584	147	150
585	148	150
585	148	150
586	149	150
586	149	150
587	148	149
587	148	149
588	150	149
588	150	149
589	148	149
589	148	149
590	147	148
590	147	148
591	147	148
591	147	148
592	148	147
592	148	147
593	150	148
593	150	148
594	149	148
594	149	148
595	151	148
595	151	148
596	149	148
596	149	148
597	149	148
597	149	148
598	148	148
598	148	148
599	149	148
599	149	148
600	147	148
600	147	148
601	149	148
601	149	148
602	1544	288
602	1544	288
603	149	288
603	149	288
604	149	288
604	149	288
605	149	288
605	149	288
606	149	288
606	149	288
607	149	288
607	149	288
608	148	288
608	148	288
609	147	288
609	147	288
610	144	287
610	144	287
611	146	287
611	146	287
612	146	147
612	146	147
613	150	147
613	150	147
614	149	147
614	149	147
615	149	147
615	149	147
616	149	147
616	149	147
617	145	147
617	145	147
618	146	147
618	146	147
619	146	147
619	146	147
620	147	147
620	147	147
621	147	147
621	147	147
622	149	147
622	149	147
623	148	147
623	148	147
624	150	147
624	150	147
625	146	147
625	146	147
626	150	147
626	150	147
627	150	147
627	150	147
628	150	148
628	150	148
629	150	148
629	150	148
630	150	149
630	150	149
631	150	149
631	150	149
632	147	149
632	147	149
633	149	149
633	149	149
634	148	149
634	148	149
635	152	149
635	152	149
636	152	149
636	152	149
637	149	149
637	149	149
638	149	149
638	149	149
639	148	149
639	148	149
640	144	148
640	144	148
641	147	148
641	147	148
642	146	148
642	146	148
643	146	148
643	146	148
644	147	148
644	147	148
645	148	147
645	148	147
646	149	147
646	149	147
647	148	147
647	148	147
648	147	147
648	147	147
649	147	146
649	147	146
650	148	147
650	148	147
651	149	147
651	149	147
652	150	147
652	150	147
653	149	148
653	149	148
654	149	148
654	149	148
655	150	148
655	150	148
656	146	148
656	146	148
657	146	148
657	146	148
658	143	147
658	143	147
659	146	147
659	146	147
660	148	147
660	148	147
661	148	147
661	148	147
662	149	147
662	149	147
663	150	147
663	150	147
664	149	147
664	149	147
665	147	147
665	147	147
666	147	147
666	147	147
667	147	147
667	147	147
668	147	147
668	147	147
669	148	148
669	148	148
670	148	148
670	148	148
671	149	148
671	149	148
672	152	148
672	152	148
673	148	148
673	148	148
674	150	148
674	150	148
675	149	148
675	149	148
676	153	149
676	153	149
677	150	149
677	150	149
678	150	149
678	150	149
679	143	149
679	143	149
680	147	149
680	147	149
681	147	148
681	147	148
682	149	148
682	149	148
683	148	148
683	148	148
684	150	148
684	150	148
685	148	148
685	148	148
686	148	148
686	148	148
687	145	147
687	145	147
688	149	147
688	149	147
689	147	147
689	147	147
690	148	147
690	148	147
691	149	148
691	149	148
692	1020	235
692	1020	235
693	146	235
693	146	235
694	146	234
694	146	234
695	146	234
695	146	234
696	144	234
696	144	234
697	146	234
697	146	234
698	147	233
698	147	233
699	144	233
699	144	233
700	144	233
700	144	233
701	144	232
701	144	232
702	146	145
702	146	145
703	146	145
703	146	145
704	147	145
704	147	145
705	149	145
705	149	145
706	149	146
706	149	146
707	148	146
707	148	146
708	150	146
708	150	146
709	152	147
709	152	147
710	148	147
710	148	147
711	150	148
711	150	148
712	148	148
712	148	148
713	150	149
713	150	149
714	148	149
714	148	149
715	157	150
715	157	150
716	146	149
716	146	149
717	146	149
717	146	149
718	144	148
718	144	148
719	146	148
719	146	148
720	146	148
720	146	148
721	148	147
721	148	147
722	146	147
722	146	147
723	146	147
723	146	147
724	147	147
724	147	147
725	148	146
725	148	146
726	148	146
726	148	146
727	147	146
727	147	146
728	149	147
728	149	147
729	147	147
729	147	147
730	148	147
730	148	147
731	146	147
731	146	147
732	149	147
732	149	147
733	146	147
733	146	147
734	149	147
734	149	147
735	149	147
735	149	147
736	148	147
736	148	147
737	147	147
737	147	147
738	147	147
738	147	147
739	149	147
739	149	147
740	150	148
740	150	148
741	148	148
741	148	148
742	150	148
742	150	148
743	153	149
743	153	149
744	149	149
744	149	149
745	148	148
745	148	148
746	150	149
746	150	149
747	149	149
747	149	149
748	150	149
748	150	149
749	150	149
749	150	149
750	147	149
750	147	149
751	146	149
751	146	149
752	144	148
752	144	148
753	146	147
753	146	147
754	148	147
754	148	147
755	148	147
755	148	147
756	149	147
756	149	147
757	149	147
757	149	147
758	147	147
758	147	147
759	148	147
759	148	147
760	143	146
760	143	146
761	146	146
761	146	146
762	144	146
762	144	146
763	146	146
763	146	146
764	146	146
764	146	146
765	149	146
765	149	146
766	147	146
766	147	146
767	148	146
767	148	146
768	146	146
768	146	146
769	147	146
769	147	146
770	146	146
770	146	146
771	146	146
771	146	146
772	143	146
772	143	146
773	146	146
773	146	146
774	148	146
774	148	146
775	149	146
775	149	146
776	147	146
776	147	146
777	146	146
777	146	146
778	144	146
778	144	146
779	144	145
779	144	145
780	149	146
780	149	146
781	148	146
781	148	146
782	150	147
782	150	147
783	148	147
783	148	147
784	148	147
784	148	147
785	146	147
785	146	147
786	146	146
786	146	146
787	144	146
787	144	146
788	150	147
788	150	147
789	145	147
789	145	147
790	147	147
790	147	147
791	147	147
791	147	147
792	147	146
792	147	146
793	148	146
793	148	146
794	144	146
794	144	146
795	147	146
795	147	146
796	146	146
796	146	146
797	147	146
797	147	146
798	147	146
798	147	146
799	149	146
799	149	146
800	147	146
800	147	146
801	147	146
801	147	146
802	148	147
802	148	147
803	147	146
803	147	146
804	148	147
804	148	147
805	144	147
805	144	147
806	146	147
806	146	147
807	148	147
807	148	147
808	147	147
808	147	147
809	147	146
809	147	146
810	149	147
810	149	147
811	150	147
811	150	147
812	150	147
812	150	147
813	151	148
813	151	148
814	148	148
814	148	148
815	146	148
815	146	148
816	147	148
816	147	148
817	149	148
817	149	148
818	147	148
818	147	148
819	148	148
819	148	148
820	150	148
820	150	148
821	150	148
821	150	148
822	153	148
822	153	148
823	147	148
823	147	148
824	149	148
824	149	148
825	148	148
825	148	148
826	144	148
826	144	148
827	143	147
827	143	147
828	144	147
828	144	147
829	146	147
829	146	147
830	150	147
830	150	147
831	150	147
831	150	147
832	152	147
832	152	147
833	150	147
833	150	147
834	149	147
834	149	147
835	147	147
835	147	147
836	147	147
836	147	147
837	144	147
837	144	147
838	147	148
838	147	148
839	145	148
839	145	148
840	147	147
840	147	147
841	146	147
841	146	147
842	146	146
842	146	146
843	147	146
843	147	146
844	147	146
844	147	146
845	145	146
845	145	146
846	146	146
846	146	146
847	147	146
847	147	146
848	149	146
848	149	146
849	148	146
849	148	146
850	149	147
850	149	147
851	147	147
851	147	147
852	146	147
852	146	147
853	148	147
853	148	147
854	149	147
854	149	147
855	148	147
855	148	147
856	146	147
856	146	147
857	148	147
857	148	147
858	146	147
858	146	147
859	148	147
859	148	147
860	144	147
860	144	147
861	147	147
861	147	147
862	148	147
862	148	147
863	148	147
863	148	147
864	147	147
864	147	147
865	147	146
865	147	146
866	144	146
866	144	146
867	146	146
867	146	146
868	144	146
868	144	146
869	147	146
869	147	146
870	146	146
870	146	146
871	147	146
871	147	146
872	150	146
872	150	146
873	149	146
873	149	146
874	146	146
874	146	146
875	147	146
875	147	146
876	146	146
876	146	146
877	149	147
877	149	147
878	148	147
878	148	147
879	146	147
879	146	147
880	148	147
880	148	147
881	147	147
881	147	147
882	148	147
882	148	147
883	146	147
883	146	147
884	149	147
884	149	147
885	148	147
885	148	147
886	147	147
886	147	147
887	149	147
887	149	147
888	150	147
888	150	147
889	147	147
889	147	147
890	147	147
890	147	147
891	146	147
891	146	147
892	146	147
892	146	147
893	146	147
893	146	147
894	147	147
894	147	147
895	144	146
895	144	146
896	146	146
896	146	146
897	147	146
897	147	146
898	146	146
898	146	146
899	144	145
899	144	145
900	144	145
900	144	145
901	143	145
901	143	145
902	146	145
902	146	145
903	144	145
903	144	145
904	146	145
904	146	145
905	146	145
905	146	145
906	143	144
906	143	144
907	144	144
907	144	144
908	144	144
908	144	144
909	146	144
909	146	144
910	146	144
910	146	144
911	147	145
911	147	145
912	143	144
912	143	144
913	144	144
913	144	144
914	143	144
914	143	144
915	142	144
915	142	144
916	146	144
916	146	144
917	143	144
917	143	144
918	146	144
918	146	144
919	143	144
919	143	144
920	1017	231
920	1017	231
921	147	231
921	147	231
922	147	231
922	147	231
923	148	232
923	148	232
924	148	232
924	148	232
925	144	232
925	144	232
926	144	232
926	144	232
927	148	233
927	148	233
928	146	233
928	146	233
929	146	233
929	146	233
930	146	146
930	146	146
931	144	146
931	144	146
932	146	146
932	146	146
933	144	145
933	144	145
934	146	145
934	146	145
935	147	145
935	147	145
936	147	146
936	147	146
937	144	145
937	144	145
938	146	145
938	146	145
939	144	145
939	144	145
940	144	145
940	144	145
941	143	145
941	143	145
942	144	144
942	144	144
943	143	144
943	143	144
944	147	144
944	147	144
945	147	144
945	147	144
946	147	144
946	147	144
947	148	145
947	148	145
948	146	145
948	146	145
949	148	145
949	148	145
950	147	146
950	147	146
951	143	146
951	143	146
952	144	146
952	144	146
953	143	146
953	143	146
954	143	145
954	143	145
955	146	145
955	146	145
956	147	145
956	147	145
957	148	145
957	148	145
958	148	145
958	148	145
959	146	145
959	146	145
960	143	145
960	143	145
961	144	145
961	144	145
962	150	145
962	150	145
963	148	146
963	148	146
964	147	146
964	147	146
965	148	146
965	148	146
966	146	146
966	146	146
967	147	146
967	147	146
968	147	146
968	147	146
969	147	146
969	147	146
970	146	147
970	146	147
971	144	147
971	144	147
972	146	146
972	146	146
973	146	146
973	146	146
974	146	146
974	146	146
975	146	146
975	146	146
976	143	145
976	143	145
977	146	145
977	146	145
978	144	145
978	144	145
979	149	145
979	149	145
980	147	145
980	147	145
981	143	145
981	143	145
982	148	145
982	148	145
983	146	145
983	146	145
984	144	145
984	144	145
985	143	145
985	143	145
986	141	145
986	141	145
987	142	144
987	142	144
988	144	144
988	144	144
989	144	144
989	144	144
990	146	144
990	146	144
991	147	144
991	147	144
992	147	144
992	147	144
993	148	144
993	148	144
994	151	145
994	151	145
995	149	145
995	149	145
996	147	146
996	147	146
997	148	147
997	148	147
998	148	147
998	148	147
999	148	147
999	148	147
1000	143	147
1000	143	147
1001	147	147
1001	147	147
1002	144	147
1002	144	147
1003	144	146
1003	144	146
1004	147	146
1004	147	146
1005	146	146
1005	146	146
1006	147	146
1006	147	146
1007	146	146
1007	146	146
1008	147	145
1008	147	145
1009	148	145
1009	148	145
1010	146	146
1010	146	146
1011	149	146
1011	149	146
1012	149	146
1012	149	146
1013	148	147
1013	148	147
1014	147	147
1014	147	147
1015	146	147
1015	146	147
1016	146	147
1016	146	147
1017	144	147
1017	144	147
1018	144	146
1018	144	146
1019	143	146
1019	143	146
1020	144	146
1020	144	146
1021	144	145
1021	144	145
1022	145	145
1022	145	145
1023	150	145
1023	150	145
1024	143	144
1024	143	144
1025	142	144
1025	142	144
1026	144	144
1026	144	144
1027	148	144
1027	148	144
1028	149	145
1028	149	145
1029	148	145
1029	148	145
1030	147	146
1030	147	146
1031	147	146
1031	147	146
1032	147	146
1032	147	146
1033	147	146
1033	147	146
1034	144	146
1034	144	146
1035	144	146
1035	144	146
1036	146	146
1036	146	146
1037	144	146
1037	144	146
1038	144	145
1038	144	145
1039	143	145
1039	143	145
1040	145	145
1040	145	145
1041	144	144
1041	144	144
1042	147	144
1042	147	144
1043	148	144
1043	148	144
1044	149	145
1044	149	145
1045	146	145
1045	146	145
1046	148	145
1046	148	145
1047	149	146
1047	149	146
1048	146	146
1048	146	146
1049	147	146
1049	147	146
1050	148	147
1050	148	147
1051	148	147
1051	148	147
1052	147	147
1052	147	147
1053	149	147
1053	149	147
1054	146	147
1054	146	147
1055	149	147
1055	149	147
1056	145	147
1056	145	147
1057	147	147
1057	147	147
1058	143	146
1058	143	146
1059	148	147
1059	148	147
1060	148	147
1060	148	147
1061	148	147
1061	148	147
1062	147	147
1062	147	147
1063	150	147
1063	150	147
1064	147	147
1064	147	147
1065	143	146
1065	143	146
1066	144	146
1066	144	146
1067	146	146
1067	146	146
1068	144	146
1068	144	146
1069	147	146
1069	147	146
1070	147	146
1070	147	146
1071	144	145
1071	144	145
1072	147	145
1072	147	145
